Artist,Song Title,Genre,Lyrics,category
Adele,Rolling in the Deep,Pop,"There's a fire starting in my heart
Reaching a fever pitch, it's bringing me out the dark
Finally I can see you crystal clear
Go ahead and sell me out and I'll lay your ship bare

See how I'll leave with every piece of you
Don't underestimate the things that I will do
There's a fire starting in my heart
Reaching a fever pitch and it's bringing me out the dark

The scars of your love remind me of us
They keep me thinking that we almost had it all
The scars of your love they leave me breathless
I can't help feeling

We could've had it all (you're gonna wish you)
(Never had met me)
Rolling in the deep (tears are gonna fall)
(Rolling in the deep)

You had my heart inside (you're gonna wish you)
Of your hands (never had met me)
And you played it (tears are gonna fall)
To the beat (rolling in the deep)

Baby, I have no story to be told
But I've heard one on you, now I'm gonna make your head burn
Think of me in the depths of your despair",1
Adele,He Won't Go,Pop,"Some say, I'll be better without you
But they don't know you like I do
Or at least the sides I thought I knew

I can't bear this time
It drags on as I lose my mind
Reminded by things I find
Like notes and clothes you've left behind

Wake me up, wake me up when all is done
I won't rise until this battle's won
My dignity's become undone

But I won't go
I can't do it on my own
If this ain't love then what is?
I'm willing to take the risk

I won't go
I can't do it on my own
If this ain't love then what is?
I'm willing to take the risk

So petrified
I'm so scared to step into this ride
What if I lose my heart and fail the climb?
I won't forgive me if I give up trying

I heard his voice today",1
Adele,Melt My Heart to Stone,Pop,"Right under my feet is air made of bricks
That pulls me down, turns me weak for you
I find myself repeating like a broken tune
And I'm forever excusing your intentions
Then, I give in to my pretendings
Which forgive you each time
Without me knowing
They melt my heart to stone

And I hear your words that I made up
You say my name like there could be an us
I best tidy up my head, I'm the only one in love",1
Adele,Right As Rain,Pop,"Who wants to be right as rain?
It's better when something is wrong
You get excitement in your bones
And everything you do's a game
When night comes and you're on your own
You can say, ""I chose to be alone""
Who wants to be right as rain
It's harder when you're on top

'Cause when hard work don't pay off, and I'm tired
There ain't no room in my bed
As far as I'm concerned
So wipe that dirty smile off, we
Won't be making up
I've cried my heart out
And now I've had enough of love

Who wants to be riding high
When you'll just crumble back on down
You give up everything you are
And even then you don't get far
They make believe that everything",1
Adele,My Same,Pop,"Aye, aye, aye-aye
Aye, aye, aye-aye
Aye, aye, aye-aye
Aye, aye, aye-aye

You said I'm stubborn and I never give in
I think you're stubborn 'cept you're always softening
You say I'm selfish, I agree with you on that
I think you're giving nothing way too much, in fact

I say we've only known each other a year
You say, ""Pfft, I've known you longer, my dear""
You like to be so close, I like to be alone
I like to sit on chairs and you prefer the floor
Walking with each other, think we'll never match at all
But we do, but we do, do-do-do",1
Adele,Tired,Pop,"Hold my hand while you cut me down
It had only just begun but now it's over now
And you're in the heat of moments with your heart playing up cold
I'm between the middle watching hastiness unfold
On my eyes you were smiling in the spotlight dancing with the night
The night fell off your mind

I'm tired of trying
Your teasing ain't enough
Fed up of biding your time
When I don't get nothing back
And for what? And for what? And for what?
When I don't get nothing back
Boy, I'm tired

Where'd you go when you stay behind
I looked up and inside down and outside only to find
A double taking punching hard and laughing at my smile",1
Adele,Daydreamer,Pop,"Daydreamer
Sitting on the sea
Soaking up the sun
He is a real lover
Of making up the past
And feeling up his girl
Like he's never felt a figure before

A jaw-dropper
Looks good when he walks
Is the subject of their talk
He would be hard to chase
But good to catch",1
Adele,Best for Last,Pop,"Wait, do you see my heart on my sleeve?
It's been there for days on end and
It's been waiting for you to open up
Yours too baby, come on now
I'm trying to tell you just how
I'd like to hear the words roll out of your mouth finally
Say that it's always been me

That's made you feel a way you've never felt before
And I'm all you need and that you never want more
Then you'd say all of the right things without a clue
But you'd save the best for last like I'm the one for you

You should know that you're just a temporary fix
This is not rooted with you, it don't mean that much to me
You're just a filler in the space that happened to be free
How dare you think you'd get away with trying to play me? Yeah",1
Adele,Crazy For You,Pop,"Found myself today singin' out loud your name
You said I'm crazy, if I am, I'm crazy for you
Sometimes sittin' in the dark, wishin' you were here
Turns me crazy, but it's you who makes me lose my head

And every time I'm meant to be acting sensible
You drift into my head and
Turn me into a crumblin' fool

Tell me to run and I'll race",1
Adele,Melt My Heart to Stone,Pop,"Right under my feet is air made of bricks
That pulls me down, turns me weak for you
I find myself repeating like a broken tune
And I'm forever excusing your intentions
Then, I give in to my pretendings
Which forgive you each time
Without me knowing
They melt my heart to stone

And I hear your words that I made up
You say my name like there could be an us
I best tidy up my head, I'm the only one in love",1
Adele,First Love,Pop,"So little to say but so much time
Despite my empty mouth the words are in my mind
Please wear the face, the one where you smile
Because you lighten up my heart when I start to cry

Forgive me first love, but I'm tired
I need to get away to feel again
Try to understand why
Don't get so close to change my mind",1
Adele,My Same,Pop,"Aye, aye, aye-aye
Aye, aye, aye-aye
Aye, aye, aye-aye
Aye, aye, aye-aye

You said I'm stubborn and I never give in
I think you're stubborn 'cept you're always softening
You say I'm selfish, I agree with you on that
I think you're giving nothing way too much, in fact

I say we've only known each other a year
You say, ""Pfft, I've known you longer, my dear""
You like to be so close, I like to be alone
I like to sit on chairs and you prefer the floor
Walking with each other, think we'll never match at all
But we do, but we do, do-do-do",1
Adele,"That's It, I Quit, I'm Movin' On (Live at Hotel Cafe)",Pop,"When we used to say goodnight
I'd always kiss and hold you tight
But lately you don't seem to care
You close the door and leave me standing there
Oh, honey, that's not fair
That's it
I quit
I'm movin' on

The other night we had a date
And you showed up two hours late
And though your hair was all in place
Somebody smeared their lipstick on your face
Oh, they smeared it every place, yeah
Yeah, that's it
Honey, I quit, I'm movin' on
Oh",1
Adele,Crazy For You (Live at Hotel Cafe),Pop,"Found myself today
Singing out loud your name
You said I'm crazy
If I am, I'm crazy for you

Sometimes sitting in the dark
Wishing you were here
Turns me crazy
But it's you who makes me lose my head

And every time I'm meant to be acting sensible
You drift into my head
And turn me into a crumbling fool",1
Adele,Daydreamer (Live at Hotel Cafe),Pop,"Daydreamer
Sitting on the seat, soaking up the sun
He is a real lover
Of making up the past and feeling up his girl
Like he's never felt her figure before

A jaw dropper
Looks good when he walks, is the subject of their talk
He would be hard to chase
But good to catch, and he could change the world
With his hands behind his back, oh",1
John-Legend,Bring Me Love,Holiday,"I don't need my stocking filled with toys
And I don't need no gifts to bring me joy
Baby, I-I haven't hung my mistletoe
'Cause without you, baby, I can't see no point

Baby, I hope Santa brings you to me
'Cause it's all I wished for this Christmas Eve
No, I don't want much, your love is all I need
Baby, I hope Santa brings you to me

Hope he's bringing me love this Christmas
'Cause I deserve you here (Deserve you here)
Bring me love this Christmas (Love this Christmas)
'Cause I've been good this year

Hope he's bringing me love this Christmas
'Cause I deserve you here (Deserve you here)
Bring me love this Christmas (Love this Christmas)
'Cause I've been good this year

I don't wanna light this tree alone
I can't sing Christmas songs if you're not home
No, I-I haven't hung my mistletoe",1
John-Legend,My Favorite Things,Holiday,"Raindrops on roses and whiskers on kittens
Bright copper kettles and warm woolen mittens
Brown paper packages tied up with strings
These are a few of my favorite things, oh

Cream-colored ponies and crisp apple strudels
Doorbells and sleigh bells and schnitzel with noodles
Wild geese that fly with the moon on their wings
These are a few of my favorite things",1
John-Legend,"Baby, It's Cold Outside (feat. Kelly Clarkson)",Holiday,"I really can't stay (Baby, it's cold outside)
I've got to go away (But, I can call you a ride)
This evening has been (I'm so glad you that you dropped in)
So very nice (Time spent with you is paradise)
My momma will start to worry (I'll call the car and tell him to hurry)
My daddy will be pacing the floor (Wait, what are you still livin' home for?)
So, really, I'd better scurry (Your driver, his name is Murray)
But maybe just a half a drink more (Oh, we're both adults, so who's keepin' score?)

What will my friends think? (I think they should rejoice)
If I have one more drink? (It's your body and your choice)
Ooh you really know how (Your eyes are like starlight now)
To cast a spell (One look at you and then I fell)
I ought to say, ""No, no, no, sir"" (Then you really ought to go, go, go)",1
John-Legend,Christmas In New Orleans,Holiday,"Ah
Magnolia trees at night
Sparkling bright
Fields of cotton look wintery white
When it's Christmas time
In New Orleans

A barefoot choir in prayer
Fills the air
Mississippi folks
Are gathering there
When it's Christmas time
In New Orleans",1
John-Legend,Christmas Time Is Here,Holiday,"Christmas time, is here
Happiness and cheer, yeah
Fun for all that children call
Their favorite time of year
Snowflakes in the air, yeah
Carols everywhere, oh
Olden times and ancient rhymes
Of love and dreams to share
Sleigh bells in the air",1
John-Legend,By Christmas Eve,Holiday,"I'm a thousand miles away
It's not snowing in LA
But I'm phonin' just to say
I'm sorry

All the flights have been delayed
I've got nowhere to stay
But if I can find my way
I'll hurry

Just hang up the Christmas lights
And I'll do the rest tonight
Just tell the kids I'm coming
I swear that I'll be running
And under the Christmas tree
Together, yeah, we will be
I promise

I'm gonna walk, if I have to run
I'll stand on the highway and stop someone
I'll cross the deserts and oceans
A river that's frozen
I'll follow the stars just to find where you are
You can count on me",1
John-Legend,The Christmas Song (Chestnuts Roasting On An Open Fire),Holiday,"All through the year we've waited
Waited through spring and fall
To hear silver bells ringing
And winter time bringing the happiest season of all

Chestnuts roasting on an open fire
Jack Frost nipping at your nose
Yuletide carols being sung by a choir
And folks dressed up like Eskimos, oh

Everybody knows a turkey and some mistletoe",1
John-Legend,Please Come Home For Christmas,Holiday,"Ah ha

Bells will be ringing the glad glad news
Oh what a Christmas to have the blues
My baby's gone I have no friends
To wish me greetings once again

Choirs will be singing ""Silent Night""
Oh, Christmas carols by candlelight
Please come home for Christmas
Please come home for Christmas",1
John-Legend,Wrap Me Up in Your Love,Holiday,"Wrap me up in your love, wrap me up in your love
Wrap me up in your love this Christmas
Wrap me up in your love

Let's enjoy the holiday, be here and now, this time and place
Laughter while the children play
These memories, they'll never fade
Let them open every gift, and while they do, we'll sneak a kiss
And Baby, when the day is through, my only gift is you

Wrap me up in your love this Christmas
Wrap me up in your love
You've been at the top of my wish list
Hoping I've been good enough
(This season, you're my reason)
Oh, you know just what I want, yeah
(Both giving, both receiving)
So wrap me up in your love",1
John-Legend,What Christmas Means to Me (feat. Stevie Wonder),Holiday,"Ah yeah
Candles burning low, lots of mistletoe
Lots of snow and ice, everywhere we go
Choirs singing carols right outside my door

All these things and more
(All these things and more, my baby)
That's what Christmas means to me, my love
(That's what Christmas means to me, my love) Ah yeah

And ya know what I mean
I see your smiling face like I've never seen before",1
John-Legend,This Christmas,Holiday,"Hang all the mistletoe
I'm gonna get to know you better
This Christmas
And as we trim the tree
How much fun it's gonna be together
This Christmas

Fireside is blazing bright
We're caroling through the night
And this Christmas will be
A very special Christmas for me, yeah
Ahh yeah",1
John-Legend,Christmas In New Orleans,Holiday,"Ah
Magnolia trees at night
Sparkling bright
Fields of cotton look wintery white
When it's Christmas time
In New Orleans

A barefoot choir in prayer
Fills the air
Mississippi folks
Are gathering there
When it's Christmas time
In New Orleans",1
John-Legend,Have Yourself a Merry Little Christmas (feat. Esperanza Spalding),Holiday,"Have yourself a merry little Christmas
Let your heart be light
From now on our troubles will be out of sight
Have yourself a merry little Christmas
Make the Yuletide gay
From now on our troubles will be miles away
Here we are as in olden days
Happy golden days of yore
Faithful friends who are dear to us",1
John-Legend,Christmas Time Is Here,Holiday,"Christmas time, is here
Happiness and cheer, yeah
Fun for all that children call
Their favorite time of year
Snowflakes in the air, yeah
Carols everywhere, oh
Olden times and ancient rhymes
Of love and dreams to share
Sleigh bells in the air",1
John-Legend,Purple Snowflakes,Holiday,"Ooh

Softly they flow, where do they go?

(Purple snowflakes)
Cover the ground, without a sound
(Gentle snowflakes)
Fall from the sky, before your eyes
(It's so thrilling)
Blankets of white, brighten the night
(Such a feeling)
They seem to say, that our love is here to stay
We'll be cozy and warm until summer flowers bloom

Here in our midst, we're surely blessed",1
John-Legend,The Christmas Song (Chestnuts Roasting On An Open Fire),Holiday,"All through the year we've waited
Waited through spring and fall
To hear silver bells ringing
And winter time bringing the happiest season of all

Chestnuts roasting on an open fire
Jack Frost nipping at your nose
Yuletide carols being sung by a choir
And folks dressed up like Eskimos, oh

Everybody knows a turkey and some mistletoe",1
John-Legend,Please Come Home For Christmas,Holiday,"Ah ha

Bells will be ringing the glad glad news
Oh what a Christmas to have the blues
My baby's gone I have no friends
To wish me greetings once again

Choirs will be singing ""Silent Night""
Oh, Christmas carols by candlelight
Please come home for Christmas
Please come home for Christmas",1
John-Legend,Wrap Me Up in Your Love,Holiday,"Wrap me up in your love, wrap me up in your love
Wrap me up in your love this Christmas
Wrap me up in your love

Let's enjoy the holiday, be here and now, this time and place
Laughter while the children play
These memories, they'll never fade
Let them open every gift, and while they do, we'll sneak a kiss
And Baby, when the day is through, my only gift is you

Wrap me up in your love this Christmas
Wrap me up in your love
You've been at the top of my wish list
Hoping I've been good enough
(This season, you're my reason)
Oh, you know just what I want, yeah
(Both giving, both receiving)
So wrap me up in your love",1
John-Legend,Merry Merry Christmas,Holiday,"Ever you ready, brother unite us
Ever you been bad, all the united

Woo, Christmas time with you
I made a little list of my favorite things to do
I count one, two, three four, up to ten
From the beginning until the end
Celebrating merry, merry Christmas time with you

So have a merry, merry Christmas (Have a merry, merry Christmas)
Have a merry, merry Christmas (Have a merry, merry Christmas)
Have a merry, merry Christmas (Have a merry, merry Christmas)
'Cause I spent it with you
So have a merry, merry Christmas (Have a merry, merry Christmas)",1
Taylor-Swift,Blank Space (Taylor's Version),Pop,"Nice to meet you, where you been?
I could show you incredible things
Magic, madness, heaven, sin
Saw you there and I thought
""Oh, my God, look at that face
You look like my next mistake
Love's a game, wanna play?"" Ayy

New money, suit and tie
I can read you like a magazine
Ain't it funny? Rumors fly
And I know you heard about me
So, hey, let's be friends
I'm dying to see how this one ends
Grab your passport and my hand
I can make the bad guys good for a weekend

So, it's gonna be forever
Or it's gonna go down in flames?
You can tell me when it's over, mm
If the high was worth the pain
Got a long list of ex-lovers
They'll tell you I'm insane
'Cause you know I love the players
And you love the game

'Cause we're young and we're reckless
We'll take this way too far
It'll leave you breathless, mm
Or with a nasty scar
Got a long list of ex-lovers",1
Taylor-Swift,Out Of The Woods (Taylor's Version),Pop,"Looking at it now
It all seems so simple
We were lying on your couch
I remember

You took a Polaroid of us
Then discovered (then discovered)
The rest of the world was black and white
But we were in screaming color
And I remember thinking

Are we out of the woods yet? Are we out of the woods yet?
Are we out of the woods yet? Are we out of the woods?
Are we in the clear yet? Are we in the clear yet?
Are we in the clear yet, in the clear yet? Good
Are we out of the woods yet? Are we out of the woods yet?
Are we out of the woods yet? Are we out of the woods?
Are we in the clear yet? Are we in the clear yet?
Are we in the clear yet, in the clear yet? Good

Are we out of the woods?

Looking at it now
Last December (last December)
We were built to fall apart
And fall back together (back together)",1
Taylor-Swift,Shake It Off (Taylor's Version),Pop,"I stay out too late
Got nothing in my brain
That's what people say, mm-mm
That's what people say, mm-mm
I go on too many dates
But I can't make 'em stay
At least that's what people say, mm-mm
That's what people say, mm-mm

But I keep cruisin'
Can't stop, won't stop movin'
It's like I got this music in my mind
Sayin', ""It's gonna be alright""

'Cause the players gonna play, play, play, play, play
And the haters gonna hate, hate, hate, hate, hate
Baby, I'm just gonna shake, shake, shake, shake, shake
Shake it off, I shake it off
Heartbreakers gonna break, break, break, break, break
And the fakers gonna fake, fake, fake, fake, fake
Baby, I'm just gonna shake, shake, shake, shake, shake
I shake it off, I shake it off

I never miss a beat
I'm lightnin' on my feet
And that's what they don't see, mm-mm
That's what they don't see, mm-mm",1
Taylor-Swift,Bad Blood (Taylor's Version),Pop,"Cause baby, now we got bad blood
You know it used to be mad love
So, take a look what you've done
Cause baby, now we got bad blood
Now we got problems
And I don't think we can solve them
You made a really deep cut
And baby, now we got bad blood

Did you have to do this?
I was thinking that you could be trusted
Did you have to ruin what was shiny?
Now it's all rusted
Did you have to hit me
Where I'm weak?
Baby, I couldn't breathe and
Rub it in so deep
Salt in the wound
Like you're laughing right at me
Oh, it's so sad to
Think about the good times
You and I",1
Taylor-Swift,Wildest Dreams (Taylor's Version),Pop,"He said, ""Let's get out of this town
Drive out of the city, away from the crowds""
I thought, ""Heaven can't help me now""
Nothing lasts forever
But this is gonna take me down

He's so tall, and handsome as hell
He's so bad, but he does it so well
I can see the end as it begins
My one condition is

Say you'll remember me standing in a nice dress
Staring at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just in your wildest dreams, ah-ah, ha
Wildest dreams, ah-ah, ha

I said, ""No one has to know what we do""
His hands are in my hair, his clothes are in my room
And his voice is a familiar sound",1
Taylor-Swift,This Love (Taylor’s Version),Pop,"Clear blue water
High tide came and brought you in
And I could go on and on, on and on, and I will
Skies grew darker
Currents swept you out again
And you were just gone and gone, gone and gone

In silent screams
In wildest dreams
I never dreamed of this

This love is good
This love is bad
This love is alive
Back from the dead (oh oh oh)
These hands had to let it go free
And this love came back to me (oh oh oh)
Oh, oh, oh
Oh, oh, oh

Tossing, turning
Struggled through the night with someone new
Baby, I could go on and on, on and on
Lantern, burning
Flickered in the night for only you",1
Taylor-Swift,Clean (Taylor's Version),Pop,"The drought was the very worst
Ah-ah, ah-ah
When the flowers that we'd grown together died of thirst
It was months and months of back and forth
Ah-ah, ah-ah
You're still all over me
Like a wine-stained dress I can't wear anymore

Hung my head as I lost the war
And the sky turned black like a perfect storm

The rain came pouring down when I was drowning
That's when I could finally breathe
And by morning, gone was any trace of you
I think I am finally clean

There was nothing left to do
Ah-ah, ah-ah
When the butterflies turnеd to dust that covered my whole room",1
Taylor-Swift,Now That We Don't Talk (Taylor's Version) (From The Vault),Pop,"You went to a party, I heard from everybody
You part the crowd like the Red Sea, don't even get me started
Did you get anxious, though, on the way home?
I guess I'll never, ever know
Now that we don't talk

You grew your hair long, you got new icons
And from the outside, it looks like you're trying lives on
I miss the old ways, you didn't have to change
But I guess I don't have a say
Now that we don't talk

I called my mom, she said that it was for the best
Remind myself the more I gave, you'd want me less",1
Taylor-Swift,Suburban Legends (Taylor's Version) (From The Vault),Pop,"You had people who called you on unmarked numbers
In my peripheral vision
I let it slide like a hose on a slippery plastic summer
All was quickly forgiven
You were so magnetic, it was almost obnoxious
Flush with the currency of cool
I was always turnin' out my empty pockets
And when it came to you

I didn't come here to make friends
We were born to be suburban legends
When you hold me, it holds me together
And you kiss me in a way that's gonna screw me up forever",1
Taylor-Swift,Blank Space (Taylor's Version),Pop,"Nice to meet you, where you been?
I could show you incredible things
Magic, madness, heaven, sin
Saw you there and I thought
""Oh, my God, look at that face
You look like my next mistake
Love's a game, wanna play?"" Ayy

New money, suit and tie
I can read you like a magazine
Ain't it funny? Rumors fly
And I know you heard about me
So, hey, let's be friends
I'm dying to see how this one ends
Grab your passport and my hand
I can make the bad guys good for a weekend

So, it's gonna be forever
Or it's gonna go down in flames?
You can tell me when it's over, mm
If the high was worth the pain
Got a long list of ex-lovers
They'll tell you I'm insane
'Cause you know I love the players
And you love the game

'Cause we're young and we're reckless
We'll take this way too far
It'll leave you breathless, mm
Or with a nasty scar
Got a long list of ex-lovers",1
Taylor-Swift,Style (Taylor's Version),Pop,"Midnight
You come and pick me up, no headlights

Long drive
Could end in burning flames or paradise
Fade into view, oh
It's been a while since I have even heard from you
(Heard from you)

I should just tell you to leave, 'cause I
Know exactly where it leads, but I
Watch us go 'round and 'round each time

You got that James Dean daydream look in your eye
And I got that red lip classic thing that you like
And when we go crashing down, we come back every time
'Cause we never go out of style, we never go out of style",1
Taylor-Swift,Out Of The Woods (Taylor's Version),Pop,"Looking at it now
It all seems so simple
We were lying on your couch
I remember

You took a Polaroid of us
Then discovered (then discovered)
The rest of the world was black and white
But we were in screaming color
And I remember thinking

Are we out of the woods yet? Are we out of the woods yet?
Are we out of the woods yet? Are we out of the woods?
Are we in the clear yet? Are we in the clear yet?
Are we in the clear yet, in the clear yet? Good
Are we out of the woods yet? Are we out of the woods yet?
Are we out of the woods yet? Are we out of the woods?
Are we in the clear yet? Are we in the clear yet?
Are we in the clear yet, in the clear yet? Good

Are we out of the woods?

Looking at it now
Last December (last December)
We were built to fall apart
And fall back together (back together)",1
Taylor-Swift,I Wish You Would (Taylor's Version),Pop,"It's 2 a.m. in your car
Windows down, you pass my street, the memories start
You say, ""It's in the past"", you drive straight ahead
You're thinkin' that I hate you now
'Cause you still don't know what I never said

I wish you would come back
Wish I never hung up the phone like I did, I
Wish you knew that I'd never forget you as long as I live and I
Wish you were right here, right now, it's all good
I wish you would

It's 2 a.m. in my room
Headlights pass the window pane, I think of you
We're a crooked love in a straight line down
Makes you wanna run and hide
Then it makes you turn right back around

I wish you would come back
Wish I never hung up the phone like I did, I
Wish you knew that I'd never forget you as long as I live and I
Wish you were right here, right now, it's all good
I wish you would

I wish we could go back
And remember what we were fightin' for and I",1
Taylor-Swift,Bad Blood (Taylor's Version),Pop,"Cause baby, now we got bad blood
You know it used to be mad love
So, take a look what you've done
Cause baby, now we got bad blood
Now we got problems
And I don't think we can solve them
You made a really deep cut
And baby, now we got bad blood

Did you have to do this?
I was thinking that you could be trusted
Did you have to ruin what was shiny?
Now it's all rusted
Did you have to hit me
Where I'm weak?
Baby, I couldn't breathe and
Rub it in so deep
Salt in the wound
Like you're laughing right at me
Oh, it's so sad to
Think about the good times
You and I",1
Taylor-Swift,Wildest Dreams (Taylor's Version),Pop,"He said, ""Let's get out of this town
Drive out of the city, away from the crowds""
I thought, ""Heaven can't help me now""
Nothing lasts forever
But this is gonna take me down

He's so tall, and handsome as hell
He's so bad, but he does it so well
I can see the end as it begins
My one condition is

Say you'll remember me standing in a nice dress
Staring at the sunset, babe
Red lips and rosy cheeks
Say you'll see me again
Even if it's just in your wildest dreams, ah-ah, ha
Wildest dreams, ah-ah, ha

I said, ""No one has to know what we do""
His hands are in my hair, his clothes are in my room
And his voice is a familiar sound",1
Taylor-Swift,This Love (Taylor’s Version),Pop,"Clear blue water
High tide came and brought you in
And I could go on and on, on and on, and I will
Skies grew darker
Currents swept you out again
And you were just gone and gone, gone and gone

In silent screams
In wildest dreams
I never dreamed of this

This love is good
This love is bad
This love is alive
Back from the dead (oh oh oh)
These hands had to let it go free
And this love came back to me (oh oh oh)
Oh, oh, oh
Oh, oh, oh

Tossing, turning
Struggled through the night with someone new
Baby, I could go on and on, on and on
Lantern, burning
Flickered in the night for only you",1
