Artist,Song Title,Genre,Lyrics,category
Travis-Scott,FE!N (feat. Playboi Carti),Hip Hop,"Just come outside for the night (yeah)
Take your time, get your light (yeah)
Johnny Dang, yeah, yeah
I been out geekin' (bitch)

FE!N, FE!N, FE!N, FE!N, FE!N (yeah)
FE!N, FE!N, FE!N, FE!N, FE!N (yeah)
FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N (yeah), FE!N, FE!N, FE!N

The career's more at stake
When you in your prime (at stake)
- That paper, baby
My face on the dotted line (dot, yeah)
I been flyin' out of town
For some peace of mind (yeah)
It's like always, they just want a piece of mine (ah)
I been focused on the future, never on right now (ah)
What I'm sippin' not kombucha
Either pink or brown (it's lit)
I'm the one that introduced you
To the you right now (mmm, let's go)

Oh my God, that - bitin' (that - bitin')
Well, alright (alright)
Tryna vibe (I'm tryna vibe this)
In the night, come alive
Ain't asleep
Ain't a-, ain't a-, ain't-ain't

FE!N, FE!N, FE!N, FE!N, FE!N
FE!N, FE!N, FE!N, FE!N, FE!N",0
Travis-Scott,DELRESTO (ECHOES) (feat. Beyoncé),Hip Hop,"(I believe, I believe in love)
Ah-ah-ah-ah-ah-ah-ah-ah-ah-ah
Ah-ah-ah-ah-ah-ah-ah-ah-ah-ah
Ah-ah-ah-ah-ah-ah-ah-ah-ah-ah
Ah-ah-ah-ah-ah-ah-ah-ah-ah-ah

Statues in the next room
Billions in escrow (ah-ah-ah-ah-ah-ah-ah-ah-ah-ah)
Bulletproof the whole thing
Ignore the dress code
Step into the ballroom
So hard to let go (ah-ah-ah-ah-ah-ah-ah-ah-ah-ah)
Things that never give life
I can see the echoes

Ridin' through the thunder
Tryna see the summer (It's the echoes that I wait for)
(It's the echoes that I'm made for)
Recognize the restaurant
Recognize the let go
Breakin' through the echoes (made for)
Breathin' through the echo (walk)

It's only echoes (walk) I escape for (walk)
Only echoes (walk) on the return (walk)
Walkin' on (walk) the numbers (walk)
Stay the night

It's the let go (walk)",0
Travis-Scott,I KNOW ?,Hip Hop,"Tell me, is you still up? (Up)
It's 5 a.m. and I'm drunk right now
Tell me, can we still fuck? (Fuck that shit)
One of one, I'm in the zone right now
Tell me, am I still? Mmm
Tellin' you just how I feel right now
You said it's just the drugs and I know
I know, I know, I know, I know, I know, I know
I lied too, way before (let's go), before
Before I had you right inside my arms
But then again, I could be drunk (it's lit, yeah)

Baby, I don't wanna sound righteous (yeah)
I got 20 bitches suckin' like bisons
I just eeny, meeny, miney, roll the dices, I pick her (pop It, pop It)

She ain't really even my type, been out here
She been losin' herself to the night shift
She been losin' herself, and I get it, oh, girl, yeah, I get it

Yeah, yeah, you've been fightin' for your shot
And you've been searchin' for your spot
Girl, I feel it, yeah, girl, I feel it, yeah",0
Travis-Scott,TOPIA TWINS (feat. Rob49 & 21 Savage),Hip Hop,"Twin bitches, twin bitches
Twin bitches hoppin' off a jet ski (yeah)
(Ayy, what you doin'?)
Twin bitches, twin bitches (yeah)
Twin bitches hoppin' off a jet ski

Yeah, it's so hard to hide, I'm a dawg, nigga, I make a mistake and show it
Way I shoot my shot at all these hoes, I fuck my shoulder up
Travis, what if they twin and they Siamese, but they wanna fuck us both? (Yeah)
Buy her what she want and suck her toes, I'm tryna make her cum
Told her, ""Throw it back and put that pussy on me"" (yeah)

Told her, ""Sit it on this dick,"" I took the glizzy on me
And you know this life been busy, man, I'm busy, homie
And I come through, throw a pack, she never leave me lonely (yeah, yeah)
I can't do no cuddles, can't stay 'til the mornin' (can't stay 'til the mornin')
She an angel in the streets, a demon undercover (yeah)
Lie to shorty like I hate her, fuck her like I love her (fuck her like I love her)
I be stuntin' like my daddy, I'm from New Orleans project (from New Orleans project)
Yeah

Sittin' sideways with a drink while I think
Bitches get cold in the summer, keep a mink
Tell me what you doin' for her, better not think
Another nigga do it for her, before you blink
Highway, movin' right behind me, a fleet
If she get too annoyin', find a beach
Twin bitches, twin bitches",0
Travis-Scott,CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee),Hip Hop,"Unreal, what is this?
God done gave me strength
Are these the front row seats you wanted?
We'll have our final moment

A walk-in attraction
A walking distraction
I'm naturally black and
Unnaturally breathing
Like a waist that is snatching
Welcome to my world, where it's packed in
At the top of the tavern
How I see when this happenin'

All the real have been dabbed in
All the, all the bumps and the grabbin'
Ain't no cops here harassing
All the looks and the laughin'
And outside, it got traffic
'Cause inside, we wreak havoc

Yeah, I know when this, yeah, I know when this drastic
Where it's goin'
When I back up emotions
All this here, I'm controllin'
When I'm back in the",0
Travis-Scott,PARASAIL (feat. Yung Lean & Dave Chappelle),Hip Hop,"I stand tall, I fall, I get up
I fall, I get up
I fall, and I get up
I stand tall, I stand tall

Ridin' parasail, rollin' through the grass
Shadin' out the trees
Lookin' through a glass
Watchin' by the bushes, waitin' on a breeze
You is all I need
Water movin' fast, washin' memories, tryna make it last
(Parasail)",0
Travis-Scott,SKITZO (feat. Young Thug),Hip Hop,"Believe me, I move at night when they really can't see me
I ran it back last time, but it ain't last time
I got so much around the house, I had to hide mine (yeah, oh)

Throw it all, before I hit the door, she dropped 'em, had the clothes off (oh)
I thought it was a setup, watch her, I can't doze off
The dogs out the kennel, watchin' with the scope off
With the heat talk, watch it burn your soul off
I took 'em out of office, now they work for me now
I took her out the background, she play the lead now (lead)
Put her in the back, made her hold the trees down (trees)

Tryna tell you what I need, somebody do that there
Late at night, at home, get ratchet, can you do that there?
Way out when I'm on road, you send me do that there
Told you I'ma be right back as long as
Told you I'ma be right back as long as

Do that there, do that there
Way out when (yeah)
Do that there
Late at night, at home, get ratchet, can you do that there? (Can you do it?)
Told you I'ma be right back as long as, do that there
(Told you I'ma be right back as long as)

Believe me, I move at night when they really can't see me
I ran it back last time, but it ain't last time
I got so much around the house, I had to hide mine (to hide mine)
(Let's go)

Bling-bling, I get a rush every time I see some diamonds
She get it up, she gon' bounce it like a trampoline
Keep up with swag, she be fresher than a mannequin
All type of bags in her closet like she married to me, married to me
You a puzzle, Patek Phillipe
Keep it right there with my postcode (postcode)
I been jumpin' out the gym with no Jordans on (whoa)
She been all above the rim or torsos (whoa)

Princess cuts, diamonds, I got plenty
Lift it up, air it out, like linen (yah)",0
Travis-Scott,LOST FOREVER (feat. Westside Gunn),Hip Hop,"Have you ever been lost?
Have you ever been lost?
Forever

Lost on islands, driven in boat cars
Just bring your girl, feel like she both ours
Young black work at the Auchans (Auchans)
So how we here trapped on the ocean?
'Bout to go up a level of disrespectful
I'm just one chain away from goin' heavy metal
I'm just one angel away from blockin' out the devil
Just one mountain away from meetin' all my rebels

Too much power, too many hours all in a day
I sent her flowers, ain't talkin roses, I'm talkin' maoda
Ask if she ""ha-ha-ha-ha"", I wouldn't doubt it
Took her through the Hills at noon, she felt the (and how wonderful, how wonderful)
Baby girl think she in Honolu' (wonderful)
Don't you know you in the I-5 loop? (How wonderful)",0
Travis-Scott,LOOOVE (feat. Kid Cudi),Hip Hop,"I get it, I get it, I get it, love
They love me, they love me, love me long time
I get it, I get it, I get it, love
They love me, they love me, love me long time
I get it, I get it, I get it, love
They love me, they love me, love me long time (long time, long time)
I get it, I get it, I get it, love
They love me, they love me, love me long time (long time, long time)

Y'all feel, y'all feel like that?
Y'all feel, y'all feel like that?

They give me, they give me love, they love the Scott
They love how the disc rock, they lovin' the Jac'
No Wi-Fi, we hot spottin', connected the block
Rollin' through the club, we feelin' the love
Iller than my trees, they jockin' my steeze, please
Five hundred degrees, n-, who hotter than me? (Yeah)

Y'all feel, y'all feel like that?
Y'all feel, y'all feel like that?

They love me, love me, love me, yeah, they love me long time
They love me, they love me, love to show me love (love)
They love me, love me, love me, yeah, they love me long time
They love me, they love me, love to show me love (love)

Y'all feel, y'all feel like that?
Y'all feel, y'all feel like that?",0
Travis-Scott,K-POP (feat. Bad Bunny & The Weeknd),Hip Hop,"Gonna pop, baby (vemo')

Swish, mmh, move that shit out here (here)
You full off one sip (sip), fallin' off, but I got grip (grip)
All around the trap, it hit (hit, hit, ayy)
All around the map, you trip (skrrt)

Take it like nine out of ten (yeah)
Think they gon' find that again
Think I gotta bond out again
Behind the tint, I sin, I vent
Can't forget about that place we went
Right after you put that in my head
Do you still pop 'em? Do you dance?
Do you still drop some? Know you can
I got a lot, but I'm still chancin' (yah-yah, yah, yah)

Hace tiempo no te veo, eh
Es que ahora en Miami jangueo, eh-eh
Ya no tengo la Rodeo
Ahora en la G-Wagon espoteo, ey",0
Travis-Scott,TELEKINESIS (feat. SZA & Future),Hip Hop,"Used to wanna fuck an R&B bitch, then that shit happened (yeah, yeah)
Used to wanna be rich, then it finally happened
Thought it'd make me happy (thought it'd make me happy)

I could've took the pain and I could've went out sad
Streets stepped in and raised me, but I ain't have my daddy
Niggas tryna clone me, run off with my swag
For sellin' coco, got Chanel on my jacket (jacket)
Shawty give me mop with the less, it don't last (last)
Takin' more drugs all alone in a mansion
Walkin' around tweakin' with the yop in my hands
Just another broke hoe just preachin' for these bands (just another hoe)
And I know I'm due for a billion-dollar advance (uh-huh)

I can see the future, I can see the future (I can see the future)
I can see the future, it's lookin' like we leveled through the sky
I can't wait to live in glory in eternal lastin' life (livin' in glory)
Won't you take the wheel? And I recline and I sit still
Might as well turn up now, He gon' pop up unannounced
To the trumpets, do you like the way it sounds? (Like the way it sound)

You know the future of the bounce, ayy
I can hear your thoughts so loud, I can hear the crowd so loud
Do you like the way it sounds? Ayy
I can hear your thoughts so loud, I can hear the crowd so loud (so loud)

I can see the future
Ride with Wolf and Storm' and some troopers
Ridin' through this shit, this shit is stupid
Sky walkin' 'round like I'm Luke-uh
Duckin' all these convos like I'm Bruce-uh, super
Mobbin' with my angels dodgin' Lucifer (mob)
Seein' every angle, I can see through ya, yeah (yeah)",0
Travis-Scott,TIL FURTHER NOTICE (feat. James Blake & 21 Savage),Hip Hop,"Where will you go now
Now that you're done with me?
Where will you go now
Now that you're done with me?
I don't blame you
You should be done with me
I don't blame you
You should be done

Why won't you even talk about it?
Or even hear about it?
Or even feel about it? (Metro)
Like the covers come off in the heat
We don't have to lie
We don't have to lie right here
And it's alright
I should've waited somehow
I shouldn't have pushed so hard
I always push too hard
And now it's just a blackout

And now it's just a blackout
(Somehow)

My mama always told me, ""Put yourself first""
I don't really fall in love with women, man, 'cause love hurt
I hit a couple broads, I can't lie, I put my - first
Now you runnin' 'round playin' payback and that sh- hurt

I should've treated you better (21)
Used to deal with lames 'til she ran into a stepper (on God)",0
Travis-Scott,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) (REMIX),Rap,"Yeah, yeah, yeah, yeah

I got room, in my fumes (Yeah)
She fill my mind up with ideas
I'm the highest in the room (It's lit)
Hope I make it outta here (Let's go)

She saw my eyes, she know I'm gone (Ah)
I see some things that you might fear
I'm doin' a show, I'll be back soon (Soon)
That ain't what she wanna hear (Nah)

Now I got her in my room (Ah)
Legs wrapped around my beard (Uh)
Got the fastest car, it zoom (Zoom)
Hope we make it outta here

When I'm with you, I feel alive
You say you love me, don't you lie (Yeah)
Won't cross my heart, don't wanna die
Keep the pistol on my side (Yeah)

Case it's fumes
She fill my mind up with ideas (Straight up)
I'm the highest in the room (It's lit)
Hope I make it outta here (Let's go)

Su black Ferrari le doy gas (Uh)
Caballos suenan con delay ('Lay)",0
Travis-Scott,OUT WEST (feat. Young Thug),Rap,"Yeah
Buddah bless this beat

Ayy, bag it out west (bag it), slangin' out west (yeah)
Gold metallic knife, I can shank ya out west (yeah)
I just put a drum on a new Kel-Tec (on a)
I just put my cum in her pussy, now it's wet

I used to jump off the back of the bus (yeah), now I jump off of a jet (yeah)
I used to tell the lil' baby, ""This us,"" then I got over the shit
I used to like her, but now that I love her
The way she was drankin' my spit
Your bitch cheatin', she under my cover, we cuddle and shit

Now shawty say she wanna suck on the tip
I'm 'bout it, baby, I want all four of your lips (I'm 'bout it)
Ex-college girl, she can suck up a ship
I eat molly and I take this bitch on a trip

Ayy, shawty, ayy, darlin', ayy, baby girl, suck my private",0
Travis-Scott,WHAT TO DO? (feat. Don Toliver),Rap,"Why did we fall that evening?
Silhouettes for the evening
You might just be my type
And I know just what you like but I'm—

Still fucked up (yeah)
Still fucked up (uh-uh, yeah)
Don't know what to do
Still fucked up (yeah)
Still fucked up (uh-uh, yeah)
Don't know what to do

I woke up on the seventeenth
Drunk as hell, you tellin' me
I was in the club, full of jealousy
Damn near caught a felony
One thing I know, two just wanna ride (uh-uh)
I did it outside (uh-uh)
I, you better go hide (uh-uh)
Put it on her feet and I glide
Step with the three like Clyde, slide, slide
We rock the cream on the pie-ie-ie
But that's my better side (yeah)
I can't tell a lie (uh-uh)
This is televised (uh-uh)
You need better guys

Still fucked up (yeah)
Still fucked up (uh-uh, yeah)",0
Travis-Scott,GATTI,Rap,"AXL
Hahaha, huh?
Hahaha
Tired of niggas cappin' (tired of niggas cappin')
Trap House Mob
Niggas frontin' their jewels (yeah, this is a Melo beat)
They ain't expectin' this one (and it's like that)

Facts, my bitch love coco
Woo back, baby (woo back, baby)
Woo (haha, yeah)
Let me see some
Okay, okay (I see it)
Okay, okay

Look, you cannot say Pop and forget the Smoke (yeah)
I'm from the Floss where niggas tote (woah)
They couldn't be Crips, so they turned Folks (bah)
Drivin' through the 'Ville, droppin' the cho (brr)
I gotta laugh, 'cause these niggas jokes
Dread like, ""Who these niggas?"" (Who these niggas?)
""I don't know"" (I don't know), but I'm on go (woo)

And I'm in that Bugatti, movin' two hundred (bah)
Givin' pumps, like, ""Who shot ya?"" (Brr)
Me and Trey, that's four choppers (woo)
Man down (woo), all you see is helicopters (grr)
Paramedics pick him up, they gon' send him to the doctor (get that nigga)",0
Travis-Scott,STARGAZING,Dirty South,"Rollin', rollin', rollin', got me stargazing (yeah)
Sippin' on purp, feelin' like the Barre Baby (it's lit)
Whatever I downed, it got me goin' crazy (down)
Psychedelics got me goin' crazy (alright)
I was hot as hell out in the heat (yeah, yeah)
And then this storm came in to save my life
Look up to the sky, down on my knees (straight up)
Out of nowhere, you came in to save the night (in the nighttime, whoo, yeah)

Rollin', rollin', rollin', got me stargazin' (roll)
Psychedelics got me goin' crazy (oh no)
Niggas femalin', they excellin' (yeah, yeah)
Are they intellin'? (What you tellin'?)
We propellin', up top with Ellen, uh (with the choppers)
Kill the jealous with propane repellent
Got me goin' crazy (it's lit)

On tour, we'll tell 'em, we brought the section (gang)
They keep on calling up, it's getting hectic (brrt)
Like we projected",0
Travis-Scott,CAROUSEL,Dirty South,"What's crackin'? You already know who it is
Ya boy, Big Tuck, Freight Train Tuck
Astroworld is now in session, ya understand?
I'm the dean of this here, I got this

Yeah, yeah
Parked at the Days Inn, ain't takin' no days in (yeah)
Don't need a vacation, I need a replacement (alright)
Bustin' the lights out soon as we came in (it's lit)
What're they talkin' about? What's it pertainin'? (yeah, yeah)

Need me a therapist to ask if I'm aging (yeah)
This M-E-D it feel caved in (yeah)
All of my demons invadin'
I live paranoid, hesitatin'
They bitin', they bitin', the cadence (skrt, skrt)
Go out their way, it's okay
Just lock the doors at the basement

I got a gate with my face in it

Brand new, brand new
This new place I got to
New world, new sky
That's so blue, it's black too",0
Travis-Scott,SICKO MODE,Dirty South,"Astro'
Yeah

Sun is down, freezing cold
That's how we already know winter's here
My dawg would probably do it for a Louis belt
That's just all he know he don't know nothing else
I tried to show 'em, yeah

I tried to show 'em, yeah, yeah

Yeah, yeah, yeah
Going on you with the pick and roll
Young LaFlame, he in sicko mode

(Woo) made this here with all the ice on in the booth
At the gate outside, when they pull up, they get me loose
Yeah, Jump Out boys, that's Nike boys, hop in our coupes
This shit way too big, when we pull up gimme the loot (gimme the loot!)
Was off the Remy, had a Papoose
Had to hit my old town to duck the news
Two-four hour lockdown, we made no moves
Now it's 4:00 a.m. and I'm back up popping with the crew
I just landed in, Chase B mixes pop like Jamba Juice
Different colored chains, think my jeweler really selling fruits
And they choking, man, know the crackers wish it was a noose

Someone said
To win the retreat, we all in too deep
Play-Play-Playing for keeps, don't play us for weak (someone said)
To win the retreat, we all in too deep
Play-Play-Playing for keeps, don't play us for weak

This shit way too formal, ya'll know I don't follow suit
Stacey Dash, most of these girls ain't got a clue
All of these hoes I made off records I produced
I might take all my exes and put 'em all in a group
Hit my eses, I need the bootch",0
Travis-Scott,R.I.P. SCREW,Rap,"Ya' know?
(South Side)

Rest in peace to Screw, tonight we take it slowly
(I gotta let you know, the way)
(I gotta let you know, the way)
(I'm gonna take it all and clean it)
(I'm gonna take it all and spend it)

(South Side)

And that's all I've been sayin'
(South Side)
If you fall for the games, then you're the one playin'
Because it's too much money out here
And there's too many honeys out here",0
Travis-Scott,STOP TRYING TO BE GOD,Rap,"(This is the rewatch, the hot pockets)
The fritters, the missiles, the humans
All gathered in secrecy
And flying high as a kite

Hmm-hmm
Just know what this about
Hmm-hmm-hmm, hmm-hmm
Palm trees, oceans, fresh air that can break your heart

Hmm-hmm
Stop tryna be God
Hmm-hmm, hmm-hm
Hmm-hmm

Stop tryna be God
Hmm-hmm
That's not who you- are
Hmm-hmm

Stop tryna be God
Hmm-hmm
That's just not your- job
Hmm-hmm
Stop tryna be God, God

Ride for it every night
Visions and these angles tight
Truth be told, I never try
Diamonds are the wife of life
All three Rollies look alike

After two you get a hook-up price
Stripper never worked a nine-to-five
Delta and I ship it overnight
Stop tryna be God almighty

Fuck the money, never leave your people behind, yeah
It's never love, no matter what you try",0
Travis-Scott,NO BYSTANDERS,Rap,"The party never ends
In a motel, laying with my sins, yeah
I'm tryna get revenge
You'll be all out of love in the end

Spent ten hours on this flight, man
Told the pilot ain't no flight plans
Can't believe whatever I'm saying
And they know whenever I land
Yeah, yeah, yeah, yeah

Fuck the club up, fuck the club up (bitch)
Fuck the club up, fuck the club up (bitch)
Fuck the club up, fuck the club up
Fuck the club up, fuck the club up (yeah)

The party never ends
In a motel, laying with my sins, yeah
I'm tryna get revenge
You'll be all out of love in the end

Bicentennial man
Put the city on the slam
She get trippy off Xans
Lost 21 grams
And she did it on cam
Wasn't no video dance
Make my own rules
I really don't pick, I just choose
I don't set pics, I just shoot

Chopper gettin' screwed
I told her it's BYOB, that mean buy your own boobs
Put it on God
He the one that put me on top
Can't be put in a box, gotta move on the opps
Never got the move on the drop
Niggas tryna move on the Scott and move that deep",0
Travis-Scott,SKELETONS,Rap,"Yeah, yeah, yeah (Yeah, ooh)

Feels like slow motion, we're floating at the speed (Yeah)
(Yeah, yeah)

Louder (Louder)

Higher, higher, higher, higher, higher (Uhh, yeah, higher)
It's like standing in the ocean",0
Travis-Scott,WAKE UP,Rap,"I don't wanna wake up
I want you spread out on the sheets
Said her pussy so good
And her pussy so sweet

I don't wanna wake up
I want it flowing through my streams
Getting me hot
Under my feet
I don't wanna wake up

Please don't wake me up, I'm feel it creeping
Controlling how you moving, lucid dreaming
Always on the side of different seasons, yeah, yeah
Took the belt-way down to your hood

Say you was in the crowd, I never looked
Looking back how things came back around
Guess I was hooked
Burn the bread and then we burn the town",0
Travis-Scott,5% TINT,Rap,"Who's that creeping through my window?
Before you come outside I got the info
Took her to the endzone from the the endzo
Know I love to smoke, you love to lick more
Want to interject on you call for
All that out your new shit that ain't called for

Who that creepin' on the tennis guard 5%
All that fall in love shit she got it Kevin Hart (Kev)
All that speed and flash shit, we might teleport (skrr)
All that cop arrest shit I might might clip a sarge (twelve)
Keep bouncin' that ass you just might get a wart (yeah)
If she bad, she get a pass into the tour (passes yeah)
I've been through the family got a bad sister like Janey
I'm south-side don't panic",0
Travis-Scott,NC-17,Rap,"Me and my bitch, I swear we like the same sex (Ooh)
Fuck with all my chains on, let's have chain sex (Serve, yeah)
Hangin' with the gang, you get your fangs wet (Wet)
Wanna kick with the gang, you gotta bang it (It's lit)
If you gon' throw ice on, gotta swang it (Ice)
Holes in the wall, I cannot hang it (Nah)
Pour different colors, sippin' tainted (Ooh)
Woah, think the vibe just start vibratin' (Vibe)

Don't do playgrounds, we do not swing sets (Swing)
Shawty got the K, don't entertain threats
Shawty came my way, she brought the same sex
Bust it down, she talkin' body language (It's lit)
Eating that punane, got my bangs wet (Eat it up)
We gon' have to change for the banquet (Drippin')
Solo with Mulsanne, it's not the same specs (Skrrt, skrrt)",0
Travis-Scott,ASTROTHUNDER,Rap,"Yeah

Seem like the life I fiend
Seem like the life I fiend's a little distant, yeah
Seems like the life I need
Seems like the life I need's a little distant, yeah

Light the remedy, yeah
Sit back while I ride the deep
Do it on repeat, repeat
Sins controlling me, yeah",0
Travis-Scott,YOSEMITE,Rap,"Ice on my neck, flawless baguettes
Hop off a jet, barely get rest
Cash through the month, I get a check
Yves Saint Laurent on my pants and my chest
Chanel, her dress
Clean up her mess
I eat her flesh, you know the rest
Count up a hun', cop a Rolex
Shine like the sun, you truly blessed

Two-tone Patek
In the Clearport like I Uber these jets
VVS's on me got my Gucci shirt wet
Put a M in my bag, I'ma get used to these racks
I went to school where they teach you finesse
Five hundred shoes for the drip I invest
I'm the boss man, I keep cash in the desk
Know the coupe fast when it end with a S

Now that I'm home, back off the road",0
Travis-Scott,CAN'T SAY,Rap,"No you can't say if I'm mad or not
Smokin' hella weed, I'm on that alcohol
Shawty lick me clean the way she suck me off
I keep two hoes in my bed, I got 'em turnin' out
What would you do if you heard I got it going on?

I had to burn, I left skrt marks, I had to dip (I had to)
Gotta watch for 12, 'round my town you might get killed
I'm out my mind, yeah, I'm high above the rim
You cop it live, boy I got in on film

You gotta watch out where you rock 'cause shit get real
Drink too real, I can't be fake, don't know the feel
Gotta take a long drive up the hill
Gang too wavy, move like Navy Seals
I'm too wavy, think I need a Lyft
Chicago baby, she just wanna drill
The vibes so wavy, it's too hard to kill
Gotta watch out where you go 'cause shit get real

Uh-huh, yeah
Swang, when I swang, when I swang to the left
Pop-pop my trunk, dip, dip, dip, dip
Oh my",0
Travis-Scott,WHO? WHAT!,Rap,"Know what I'm saying, know what I'm saying
Know what I'm saying

Heard they talkin' shit 'bout I
Who what when and why
I'm alive, just took one to revive (yeah)
Keep that vibe when we show up and collide
Me and the guys move just like the F-O-I
In the Hills but still keep them ghetto ties (Hills)
Was talkin' Frenchy's but she thinkin' Ocean Prime
Know she keep an open mouth and open mind
I don't open up her door, she open mine
I need less stress and I need more thighs, yes (skrr, skrr)
We on the jet quest, mobbin' with the drop, yes (skrr, skrr)
In the headrest want the 25, yes (skrr, skrr)
Ain't seen the best yet, open up your eyes, yeah

One, two, three, four, five, that's the countdown 'til I slide (slide)
Pork and rinds, how I grew up on my side
Ain't no fence just a hundred acres wide
When shit get tense, we twist up and we get fried

I picked my favorite dancer I done pay her rent (cash, cash)
At Christmas time it's no Saint Nick we got the Grinch",0
Travis-Scott,BUTTERFLY EFFECT,Hip Hop,"All the commas
Murda on the beat so it's not nice
Ooh, hmm

For this life I cannot change (change)
Hidden Hills, deep off in the main (main)
M&M's, sweet like candy cane (cane)
Drop the top, pop it, let it bang (pop it, pop it)

For this life I cannot change
Hidden Hills, deep off in the main
M&M's, sweet like candy cane
Drop the top, pop it, let it bang (pop it, pop it)

Drop the top, play hide and seek (yeah)
Jump inside, jump straight to the league (league)
Take a sip, feel just how I be (it's lit)
On freeway, but no, ain't nothin' free (straight up!)
Bend laws, bend lanes (skrrt, skrrt)
Been bustin' bills, but still, ain't nothin' change (skrrt, skrrt)
You in the mob soon as you rock the chain (mob)",0
Travis-Scott,HOUSTONFORNICATION,Rap,"I might need me some ventilation
A little vacation, Houstonfornication
Mind redefine new renovations
Space coupe back out of the space station
Float around town do that on the daily

How I'm supposed to feel safe, twelve live adjacent (Twelve)
Yeah crib built like a prison where the bitch is gated (Yeah)
Yeah, spendin' all my time up there gettin' faded (it's lit)
Handin' out the E! to the Entertainment (Alright)
Yeah, you know on this side
It's poppin' and it's dangerous (Pop it, pop it)
Ridin' through the clouds we goin' through the vapors (Phew phew)
I'm just tryna get the paper, stayin' out the papers
It ain't easily done it ain't easy (Yeah)

Pop a seal like it's Chris, make it look breezy (It's lit)
Wedding bands on my fist, shit it's freezing (Straight up)
Throw the bands get a kiss then she leave me (Cash)
I just want the peace, it's still Lambo' over Mercedez (Yuh)
Just built the Astroworld playground
To play with my baby, yuh (My baby)
Had a few pop singers, anyone could be yo' mama (Yeah)",0
Travis-Scott,COFFEE BEAN,Rap,"Bad, bad news
I'm just bad, bad news
Good thing, the two, Bonnie and Clyde
The money and who?
It's bad news
Bad, bad for you
But I'm back on the coffee bean
Anything in between, yeah (This is all, this is all)
Back of the coffee line
Back, back, back in the bathroom line (This is all)

How would you feel if I had you? (This is all)
Trust me, you would be mad too (This is all)
Shawty, we can be mad cool
Just hit me if anything past due
Your family told you I'm a bad move (This is all)
Plus I'm already a black dude
Leavin' the bathroom, my hands is half-rinsed
If only a nigga just had sense

Speaking in past tense (This is all)",0
Travis-Scott,STARGAZING,Dirty South,"Rollin', rollin', rollin', got me stargazing (yeah)
Sippin' on purp, feelin' like the Barre Baby (it's lit)
Whatever I downed, it got me goin' crazy (down)
Psychedelics got me goin' crazy (alright)
I was hot as hell out in the heat (yeah, yeah)
And then this storm came in to save my life
Look up to the sky, down on my knees (straight up)
Out of nowhere, you came in to save the night (in the nighttime, whoo, yeah)

Rollin', rollin', rollin', got me stargazin' (roll)
Psychedelics got me goin' crazy (oh no)
Niggas femalin', they excellin' (yeah, yeah)
Are they intellin'? (What you tellin'?)
We propellin', up top with Ellen, uh (with the choppers)
Kill the jealous with propane repellent
Got me goin' crazy (it's lit)

On tour, we'll tell 'em, we brought the section (gang)
They keep on calling up, it's getting hectic (brrt)
Like we projected",0
Travis-Scott,CAROUSEL,Dirty South,"What's crackin'? You already know who it is
Ya boy, Big Tuck, Freight Train Tuck
Astroworld is now in session, ya understand?
I'm the dean of this here, I got this

Yeah, yeah
Parked at the Days Inn, ain't takin' no days in (yeah)
Don't need a vacation, I need a replacement (alright)
Bustin' the lights out soon as we came in (it's lit)
What're they talkin' about? What's it pertainin'? (yeah, yeah)

Need me a therapist to ask if I'm aging (yeah)
This M-E-D it feel caved in (yeah)
All of my demons invadin'
I live paranoid, hesitatin'
They bitin', they bitin', the cadence (skrt, skrt)
Go out their way, it's okay
Just lock the doors at the basement

I got a gate with my face in it

Brand new, brand new
This new place I got to
New world, new sky
That's so blue, it's black too",0
Travis-Scott,SICKO MODE,Dirty South,"Astro'
Yeah

Sun is down, freezing cold
That's how we already know winter's here
My dawg would probably do it for a Louis belt
That's just all he know he don't know nothing else
I tried to show 'em, yeah

I tried to show 'em, yeah, yeah

Yeah, yeah, yeah
Going on you with the pick and roll
Young LaFlame, he in sicko mode

(Woo) made this here with all the ice on in the booth
At the gate outside, when they pull up, they get me loose
Yeah, Jump Out boys, that's Nike boys, hop in our coupes
This shit way too big, when we pull up gimme the loot (gimme the loot!)
Was off the Remy, had a Papoose
Had to hit my old town to duck the news
Two-four hour lockdown, we made no moves
Now it's 4:00 a.m. and I'm back up popping with the crew
I just landed in, Chase B mixes pop like Jamba Juice
Different colored chains, think my jeweler really selling fruits
And they choking, man, know the crackers wish it was a noose

Someone said
To win the retreat, we all in too deep
Play-Play-Playing for keeps, don't play us for weak (someone said)
To win the retreat, we all in too deep
Play-Play-Playing for keeps, don't play us for weak

This shit way too formal, ya'll know I don't follow suit
Stacey Dash, most of these girls ain't got a clue
All of these hoes I made off records I produced
I might take all my exes and put 'em all in a group
Hit my eses, I need the bootch",0
Travis-Scott,R.I.P. SCREW,Rap,"Ya' know?
(South Side)

Rest in peace to Screw, tonight we take it slowly
(I gotta let you know, the way)
(I gotta let you know, the way)
(I'm gonna take it all and clean it)
(I'm gonna take it all and spend it)

(South Side)

And that's all I've been sayin'
(South Side)
If you fall for the games, then you're the one playin'
Because it's too much money out here
And there's too many honeys out here",0
