Artist,Song Title,Genre,Lyrics,category
Snoop-Dogg,No Bammer Weed,Hip Hop,"We only smoke fire (fire, fire, fire, fire)
We only smoke fire (fire, fire, fire, fire)
We only smoke fire (fire, fire, fire, fire)
Don't give me no bammer weed
You know why? (You know why?)
Tell 'em why (why?)

Nigga, 'cause I'm (Snoop)
I'm all of the above, I'm a freak of nature
I'm Snoopy D-O-Dub Dub, Dub, fire, fire (go) fire
Nigga, 'cause I'm (Snoop)
I'm all of the above, I'm a freak of nature
I'm Snoopy D-O-Dub Dub, Dub, fire, fire
Yeah, let's C-walk on 'em

Ain't a lot of niggas got what Snoopy got
Ain't a lot of niggas walk up in the spot
Smokin' on that lemon drop
Four or five bitches and they body hot
We should make they body rock
Snoopy on that player shit, you're not
Eenie, meeny, miney, moe
Now which Backwood I'm gon' light up?
Turn it right up and get the party crackin'
So gentlemen, nothin' but all bad bitches, welcome 'em in",0
Snoop-Dogg,New Oldie,Hip Hop,"This is a new oldie
Can I predict the evolution of a classic? Yes I can
This is a new oldie
Later I'ma look back and say ""This used to be my jam""

Yeah, see, I remember (Woah-woah, hey)
Dancin' all day when I was younger
And my momma came home and put on her favorite song
And she would sing it to me
Yeah, whether Michael or Selena, or Donnie, or Anita
I could count on her for new grooves when I needed
Consider this the past, futuristic history (Ah)

This is a new oldie
Can I predict the еvolution of a classic? Yes I can
This is a new oldie",0
Snoop-Dogg,Big Subwoofer,Hip Hop,"Ka-, Ka-, Kato on the track, b-

Big subwoofer in the back like, what's up
Blow the windows out the frame, it's a party when I pull up
Big, big subwoofer in the back like, what's up
Blow the windows out the frame, it's a party when I pull up

Big, big subwoofer in the back like, what's up
Blow the windows out the frame, it's a party when I pull up
Big, big subwoofer in the back like, what's up
Blow the windows out the frame, it's a party when I pull up

Money taller than the trees in Yosemite (the heavens)
Got my .40 on me, that's my mini-me (my weapon)
Damn near anything I want, I can afford it (listen)
Never hustle backwards, always forward (progression)
I can multitask, always on the grind (ball)
I can walk and chew gum at the same time (ball)
I ain't on hiatus, I ain't missin' in action (uh, uh)
I'm the centre of attention, -, the main attraction (mm)

When I enter the turf, when I pull up (what happen?)
People gather 'round me like an ice cream truck (no cappin')
People always ask me what I do for a livin' (what you do?)
I wear many hats, I'm somethin' like Lids
I love liquor and sex (sex), booty and breasts (breasts)
A couple stretch marks and cellulite on her flesh
She got her legs open like a field goal pole
Booty softer than a King Hawaiian roll (oh, oh)

Big subwoofer in the back like, what's up
Blow the windows out the frame, it's a party when I pull up
Big, big subwoofer in the back like, what's up
Blow the windows out the frame, it's a party when I pull up",0
Snoop-Dogg,Get My Money,Hip Hop,"(ProHoeZak music)

Get your a- off TikTok, doin' that nasty dance
B-, get my money (uh)
Get up, get your a- off IG (IG), all in the camera all day
B- get my money, b- get my money (uh)
Get it good now

Turn that s- off and move your a- (uh)
Turn that s- off and shake your a- (woo)
Turn that s- off and move your a- (uh)
Get my money, b- make it fast

Break bread or fake dead and kill it back
All greens, by all means, we into that
Front, back, run it up, now run it back
For a repost, cuz, I need a hundred racks
Top dollar, hip-hop, the Impala
No bark, all bite, Rottweiler
Test him out, stressed him out, no
Popped him out and stretched him out, oh (get it good now)

Time keeps slippin'
These b- in my DM but I can't pay attention
They wishin' and itchin', a message to you b-
If you really wanna shine, get up off that timeline
TikTokin' with no money in your pocket",0
J-Cole,Stick,Hip Hop,"I got the time, ayy
It's up and it's stuck, and it's stuck where it's up, fah
Hahaha (fuck 'bout you, pray for them folks, bro, pray for them folks)
Oh, I know you niggas ain't see this comin' (on me, bro, fuck 'bout this shit, bro)
I mean, normally around this time, I'd ask if you was ready (turn me the fuck up, bruh)
But I know there's no way you niggas was ready for what's about to happen (AraabMUZIK)

Stick, stick, stick (bitch), stick (boom, Gangsta)
Stick, stick (bitch), stick (bitch), stick
I got a new stick (bitch), I got a new stick (bitch, boom)
I got a new stick (boom), I got a new stick (boom)
Stick (bitch), stick (bitch), stick (bitch), stick (yeah)
Stick (yeah), stick (yeah), stick (yeah), stick
I got a new stick (I got a brand-new stick, bitch)
I got a new stick (I got a brand-new stick, bitch)
I got a new stick (I got a brand-new stick, bitch)
I got a new stick (I got a brand-new stick)
If I see that nigga, I'ma wet his ho ass up

Roll down the window (brrt), roll up the window (ooh)
Roll down the window (brrt), roll up the window (ooh)
Roll down the window (brrt), roll up the window (ooh)
Roll down the window (yeah, brrt) roll up the window (uh, okay)

Hand on my dick and my hand on my gun
One is for shootin' and one is for fun
Niggas trippin' off of 151
Black & Milds burnin' under the sun
Black and brown kids young or they dumb?
Sack a town, where your mom and them from?
Gather 'round, run in all of your shit
But what did you get? (New stick)

I say it's up (I got a new stick), that mean it's stuck
Run out of bullets (I got a new stick), you run out of luck
One in the cribbo (I got a new stick) and one in the truck
One in the tippo 'cause bloody ain't duck
Step a foot up on the yard and get struck
Everyone I grew around was a thug
Thought he was a shooter, thought he was tough
Found his body coolin' out in the cut

Shit, Fulton County, 50 cal' in the tuck
Fuck around and shoot the cavalry up
Bullets sneezing, we got allergies, we got alibis
We got calibers, categorized
FN, bitch, capitalized, better recognize",0
J-Cole,Freedom of Speech,Hip Hop,"Y'all niggas know what it is when I show up (King Cole)
The energy switch in this motherfucker

Came through with a bad bitch in tight britches
Made the hoe book her own flight, I'm type vicious
Black boy fly, stupid racks, oysters on my plate
So much bread I think I got white privilege
Access to five-star rooms and white bitches
I dreamed it like Bing Crosby, dreamed a white Christmas
After shows fuckin' on the slutty snow bunnies
I done came to the conclusion that I only like sisters

And that might be a hard pill to swallow for a few
She had dreams of fuckin' Cole and even her father would approve
(Yes, honey, you can fuck him) look what a dollar bill'll do
Made them bougie bitches workin' up in Prada smile at you
Yeah, I know you hate a nigga, but I'm still smilin' too
(Will that be all, sir?) That'll do",0
J-Cole,Heavens EP,Hip Hop,"(I'm working on dying)
Yeah (and like that)
Gotta have a space, gotta have a space (it's been a pleasure)
Nah mean? (She belongs to the streets)
Freedom, nah mean? (We gone)
Uh (Gangsta Grillz) space to get this shit off
Yeah
Yeah (get this shit off my mind, off my chest)
Yeah (nah mean?)
Yeah

With every record, I be askin' the masses to tune your hearts to me
I represent intelligent niggas that grew up harshly
But lately I've been questionin', second guessin'
Whether or not I've got somethin' to offer since I done eluded poverty
Or has the money watered me down? That truth is hard for me
Like the second time I got cut from the junior varsity
Fightin' back tears, I promised to switch gears
And said to myself, ""Whatever you do, you won't do it partially""

From this day forward, I move with a new ferocity
Ferrari coupe velocity, a fail proof philosophy",0
J-Cole,Stick,Hip Hop,"I got the time, ayy
It's up and it's stuck, and it's stuck where it's up, fah
Hahaha (fuck 'bout you, pray for them folks, bro, pray for them folks)
Oh, I know you niggas ain't see this comin' (on me, bro, fuck 'bout this shit, bro)
I mean, normally around this time, I'd ask if you was ready (turn me the fuck up, bruh)
But I know there's no way you niggas was ready for what's about to happen (AraabMUZIK)

Stick, stick, stick (bitch), stick (boom, Gangsta)
Stick, stick (bitch), stick (bitch), stick
I got a new stick (bitch), I got a new stick (bitch, boom)
I got a new stick (boom), I got a new stick (boom)
Stick (bitch), stick (bitch), stick (bitch), stick (yeah)
Stick (yeah), stick (yeah), stick (yeah), stick
I got a new stick (I got a brand-new stick, bitch)
I got a new stick (I got a brand-new stick, bitch)
I got a new stick (I got a brand-new stick, bitch)
I got a new stick (I got a brand-new stick)
If I see that nigga, I'ma wet his ho ass up

Roll down the window (brrt), roll up the window (ooh)
Roll down the window (brrt), roll up the window (ooh)
Roll down the window (brrt), roll up the window (ooh)
Roll down the window (yeah, brrt) roll up the window (uh, okay)

Hand on my dick and my hand on my gun
One is for shootin' and one is for fun
Niggas trippin' off of 151
Black & Milds burnin' under the sun
Black and brown kids young or they dumb?
Sack a town, where your mom and them from?
Gather 'round, run in all of your shit
But what did you get? (New stick)

I say it's up (I got a new stick), that mean it's stuck
Run out of bullets (I got a new stick), you run out of luck
One in the cribbo (I got a new stick) and one in the truck
One in the tippo 'cause bloody ain't duck
Step a foot up on the yard and get struck
Everyone I grew around was a thug
Thought he was a shooter, thought he was tough
Found his body coolin' out in the cut

Shit, Fulton County, 50 cal' in the tuck
Fuck around and shoot the cavalry up
Bullets sneezing, we got allergies, we got alibis
We got calibers, categorized
FN, bitch, capitalized, better recognize",0
J-Cole,Freedom Of Speech,Hip Hop,"Y'all niggas know what it is when I show up (King Cole)
The energy switch in this motherfucker

Came through with a bad bitch in tight britches
Made the hoe book her own flight, I'm type vicious
Black boy fly, stupid racks, oysters on my plate
So much bread I think I got white privilege
Access to five-star rooms and white bitches
I dreamed it like Bing Crosby, dreamed a white Christmas
After shows fuckin' on the slutty snow bunnies
I done came to the conclusion that I only like sisters

And that might be a hard pill to swallow for a few
She had dreams of fuckin' Cole and even her father would approve
(Yes, honey, you can fuck him) look what a dollar bill'll do
Made them bougie bitches workin' up in Prada smile at you
Yeah, I know you hate a nigga, but I'm still smilin' too
(Will that be all, sir?) That'll do",0
J-Cole,Heavens EP,Hip Hop,"(I'm working on dying)
Yeah (and like that)
Gotta have a space, gotta have a space (it's been a pleasure)
Nah mean? (She belongs to the streets)
Freedom, nah mean? (We gone)
Uh (Gangsta Grillz) space to get this shit off
Yeah
Yeah (get this shit off my mind, off my chest)
Yeah (nah mean?)
Yeah

With every record, I be askin' the masses to tune your hearts to me
I represent intelligent niggas that grew up harshly
But lately I've been questionin', second guessin'
Whether or not I've got somethin' to offer since I done eluded poverty
Or has the money watered me down? That truth is hard for me
Like the second time I got cut from the junior varsity
Fightin' back tears, I promised to switch gears
And said to myself, ""Whatever you do, you won't do it partially""

From this day forward, I move with a new ferocity
Ferrari coupe velocity, a fail proof philosophy",0
J-Cole,9 5 . s o u t h,Hip Hop,"Killa, it's The Off-Season
Let's keep it tall, y'all ain't fuckin' with my man
And don't check your watch, you know the time
Cole World, Killa Cam, niggas is fuckin' finished (yeah)

This shit too easy for me now
Nigga, Cole been goin' plat' since back when CDs was around
What you sold, I triple that, I can't believe these fuckin' clowns
Look how everybody clappin'
When your 30-song album do a measly hundred thou'
If I'm bettin' on myself, then I'll completely double down
If you hated on a nigga, please don't greet me with a pound
I be stayin' out the way, but if the beef do come around
Could put a M right on your head, you Luigi brother now

Trace my steps all in this game, you could see we cover ground
Back and forth from NC to New York when Jeezy had the crown
Vivid memories, niggas start to squeeze, we duckin' down
So many shells left on the ground, it make the Easter Bunny proud
I get up, dust my clothes off, sleep is the cousin of death
No plans to doze off, the streets, it don't come with a ref
I never sold soft, just creeped where the hustlers crept
And got they O's off, you reach, niggas uppin' like Steph",0
